corpname,University of Michigan. Dept. of History of Art
corpname,University of Michigan. Dept. of Hospital Administration
corpname,University of Michigan. Dept. of Human Genetics
corpname,University of Michigan. Dept. of Industrial and Operations Engineering
corpname,University of Michigan. Dept. of Internal Medicine
corpname,University of Michigan. Dept. of Journalism
corpname,University of Michigan. Dept. of Journalism--Students
corpname,University of Michigan. Dept. of Landscape Architecture
corpname,University of Michigan. Dept. of Latin
corpname,University of Michigan. Dept. of Law
corpname,University of Michigan. Dept. of Law. Class of 1886
corpname,University of Michigan. Dept. of Law. Class of 1898
corpname,University of Michigan. Dept. of Law. Class of 1900
corpname,University of Michigan. Dept. of Law. Class of 1903
corpname,University of Michigan. Dept. of Law. Class of 1912
corpname,University of Michigan. Dept. of Library Science
corpname,"University of Michigan. Dept. of Literature, Science, and the Arts"
corpname,University of Michigan. Dept. of Materials Science and Engineering
corpname,University of Michigan. Dept. of Mathematics
corpname,University of Michigan. Dept. of Mechanical Engineering
corpname,University of Michigan. Dept. of Mechanical Engineering & Applied Mechanics
corpname,University of Michigan. Dept. of Medical Care Organization
corpname,University of Michigan. Dept. of Medicine and Surgery
corpname,University of Michigan. Dept. of Medicine and Surgery. Class of 1862
corpname,University of Michigan. Dept. of Medicine and Surgery. Class of 1875
corpname,University of Michigan. Dept. of Medicine and Surgery. Class of 1886
corpname,University of Michigan. Dept. of Medicine and Surgery. Class of 1888
corpname,University of Michigan. Dept. of Medicine and Surgery. Class of 1891
corpname,University of Michigan. Dept. of Medicine and Surgery. Class of 1900
corpname,University of Michigan. Dept. of Medicine and Surgery. Class of 1906
corpname,University of Michigan. Dept. of Medicine and Surgery. Class of 1912
corpname,University of Michigan. Dept. of Medicine and Surgery. Class of 1914
corpname,University of Michigan. Dept. of Microbiology
corpname,University of Michigan. Dept. of Military Science and Tactics
corpname,University of Michigan. Dept. of Naval Architecture and Marine Engineering
corpname,University of Michigan. Dept. of Near Eastern Studies
corpname,University of Michigan. Dept. of Neurosurgery
corpname,University of Michigan. Dept. of Nuclear Engineering
corpname,University of Michigan. Dept. of Obstetrics and Gynecology
corpname,University of Michigan. Dept. of Occlusion
corpname,University of Michigan. Dept. of Occupational Safety and Environmental Health
corpname,University of Michigan. Dept. of Operative Dentistry
corpname,University of Michigan. Dept. of Ophthalmology
corpname,University of Michigan. Dept. of Orthodontics
corpname,University of Michigan. Dept. of Otolaryngology
corpname,University of Michigan. Dept. of Pathology
corpname,University of Michigan. Dept. of Pediatrics and Communicable Diseases
corpname,University of Michigan. Dept. of Periodontics
corpname,University of Michigan. Dept. of Pharmacology
corpname,University of Michigan. Dept. of Pharmacy Services
corpname,University of Michigan. Dept. of Philosophy
corpname,University of Michigan. Dept. of Physical Education
corpname,University of Michigan. Dept. of Physical Education for Women
corpname,University of Michigan. Dept. of Physical Medicine and Rehabilitation
corpname,University of Michigan. Dept. of Physics
corpname,University of Michigan. Dept. of Physics--Faculty
corpname,University of Michigan. Dept. of Physiology
corpname,University of Michigan. Dept. of Political Science
corpname,University of Michigan. Dept. of Population Planning
corpname,University of Michigan. Dept. of Postgraduate Medicine
corpname,University of Michigan. Dept. of Postgraduate Medicine and Health Professions Education
corpname,University of Michigan. Dept. of Psychiatry
corpname,University of Michigan. Dept. of Psychology
corpname,University of Michigan. Dept. of Public Safety
corpname,University of Michigan. Dept. of Radiology
corpname,University of Michigan. Dept. of Recreational Sports
corpname,University of Michigan. Dept. of Residence Education
corpname,University of Michigan. Dept. of Rhetoric
corpname,University of Michigan. Dept. of Romance Languages
corpname,University of Michigan. Dept. of Screen Arts & Cultures
corpname,University of Michigan. Dept. of Semitics
corpname,University of Michigan. Dept. of Sociology
corpname,University of Michigan. Dept. of Speech
corpname,University of Michigan. Dept. of Surgery
corpname,University of Michigan. Dept. of Wood Technology
corpname,University of Michigan. Dept. of Zoology
corpname,University of Michigan. Dept. of the History of Art
corpname,University of Michigan. Detroit Area Study
corpname,University of Michigan. Detroit Observatory
corpname,University of Michigan. Development Council
corpname,University of Michigan. Diabetes Center Unit
corpname,University of Michigan. Diabetes Research and Training Center
corpname,University of Michigan. Disabled Student Services Program
corpname,University of Michigan. Diversity Blueprints Task Force
corpname,University of Michigan. Division of Biological Sciences
corpname,University of Michigan. Division of Cardiology
corpname,University of Michigan. Division of Endocrinology and Metabolism
corpname,University of Michigan. Division of Fine Arts
corpname,University of Michigan. Division of Geriatrics
corpname,University of Michigan. Division of Gerontology
corpname,University of Michigan. Division of Hygiene and Public Health
corpname,University of Michigan. Division of Kinesiology
corpname,University of Michigan. Division of Nuclear Medicine
corpname,University of Michigan. Division of Physical Education
corpname,University of Michigan. Division of Research Development and Administration
corpname,University of Michigan. Division of the Health Sciences
corpname,University of Michigan. Doctoral Program in Social Psychology
corpname,University of Michigan. Drama Season
corpname,University of Michigan. Drug Education Project
corpname,University of Michigan. Electron Physics Laboratory
corpname,University of Michigan. Electronics Institute
corpname,University of Michigan. Emergency Medicine
corpname,University of Michigan. Employment Transition Program
corpname,University of Michigan. Energy Management Programs
corpname,University of Michigan. Engineering Communications
corpname,University of Michigan. Engineering Human Performance and Safety Laboratory
corpname,University of Michigan. Engineering Research Institute
corpname,University of Michigan. Engineering Science and Management War Training Program
corpname,University of Michigan. English Composition Board
corpname,University of Michigan. English Language Institute
corpname,University of Michigan. Ethnic Studies Program
corpname,University of Michigan. Ethnobotanical Laboratory
corpname,University of Michigan. Evaluation and Examinations Division
corpname,University of Michigan. Evaluation and Planning Project
corpname,University of Michigan. Executive Education Center
corpname,University of Michigan. Executive Vice-President
corpname,University of Michigan. Executive Vice-President and Chief Financial Officer
corpname,University of Michigan. Exhibit Museum
corpname,University of Michigan. Experimental Research in Electronic Submission Project
corpname,University of Michigan. Extension Service
corpname,University of Michigan. Faculty Research Program on University Governance
corpname,University of Michigan. Faculty Women's Club
corpname,University of Michigan. Faculty and Staff Assistance Program
corpname,University of Michigan. Family Housing
corpname,University of Michigan. Financial Operations
corpname,University of Michigan. Fission Products Laboratory
corpname,University of Michigan. Fitness and Sports Research Laboratory
corpname,University of Michigan. Food Service
corpname,University of Michigan. Foresters Association
corpname,University of Michigan. Foresters Club
corpname,University of Michigan. Forestry Club
corpname,University of Michigan. Foundations Relations Office
corpname,University of Michigan. Fraternity Office
corpname,University of Michigan. Freshman Week
corpname,University of Michigan. Frosh Frolic
corpname,University of Michigan. Gay and Lesbian Alumni Society
corpname,University of Michigan. General Clinical Research Center
corpname,University of Michigan. Gerald R. Ford School of Public Policy
corpname,University of Michigan. Gilbert and Sullivan Society
corpname,University of Michigan. Gilbert and Sullivan Society. Friends
corpname,University of Michigan. Girls Glee Club
corpname,University of Michigan. Graduate Assembly
corpname,University of Michigan. Graduate Program of Medical and Biological Illustration
corpname,University of Michigan. Graduate School
corpname,University of Michigan. Graduate School of Business Administration
corpname,University of Michigan. Graduate Seminar in Museum Practice
corpname,University of Michigan. Graduate Seminar in Musuem Practice
corpname,University of Michigan. Graduate Student Council
corpname,University of Michigan. Great Lakes Research Division
corpname,University of Michigan. Great Lakes Research Institute
corpname,University of Michigan. Great Lakes Resource Management Program
corpname,University of Michigan. Great Lakes and Marine Waters Center
corpname,University of Michigan. Health System
corpname,University of Michigan. Health System. Volunteer Services
corpname,University of Michigan. Henry Russel Lectureship Committee
corpname,University of Michigan. Highway Safety Research Institute
corpname,University of Michigan. Historical Center for the Health Sciences
corpname,University of Michigan. Homeopathic Hospital. Training School for Nurses
corpname,University of Michigan. Homoeopathic Hospital
corpname,University of Michigan. Homoeopathic Medical School
corpname,University of Michigan. Honors Convocation
corpname,University of Michigan. Honors covocation
corpname,University of Michigan. Hospital
corpname,University of Michigan. Hospitals
corpname,University of Michigan. Hospitals. Blood bank
corpname,University of Michigan. Housing Division
corpname,University of Michigan. Housing Facilities Dept
corpname,University of Michigan. Housing Office
corpname,University of Michigan. Housing Public Affairs
corpname,University of Michigan. Human Genome Project
corpname,University of Michigan. Human Resource Development
corpname,University of Michigan. Human Sexuality Office
corpname,University of Michigan. Hygienic Laboratory
corpname,University of Michigan. Industry Program
corpname,University of Michigan. Information Services
corpname,University of Michigan. Information Systems Laboratory
corpname,University of Michigan. Information Systems and Services
corpname,University of Michigan. Information Technology Division
corpname,University of Michigan. Information Technology General Council
corpname,University of Michigan. Information and Library Studies Student Organization
corpname,University of Michigan. Institute for Environmental Quality
corpname,University of Michigan. Institute for Human Adjustment
corpname,University of Michigan. Institute for Research on Women and Gender
corpname,University of Michigan. Institute for Social Research
corpname,University of Michigan. Institute for the Humanities
corpname,University of Michigan. Institute for the Study of Mental Retardation and Related Disabilities
corpname,University of Michigan. Institute of Archaeological Research
corpname,University of Michigan. Institute of Gerontology
corpname,University of Michigan. Institute of Human Biology
corpname,University of Michigan. Institute of Industrial Health
corpname,University of Michigan. Institute of Public Administration
corpname,University of Michigan. Institute of Public Policy Studies
corpname,University of Michigan. Institute of Public and Social Administration
corpname,University of Michigan. Institute of Science and Technology
corpname,University of Michigan. Institute of Science and Technology. Industrial Development Division
corpname,University of Michigan. Institute of Social Work
corpname,University of Michigan. Institute of the Health and Social Sciences
corpname,University of Michigan. Integrated Premedical-Medical Program
corpname,University of Michigan. Intellectual Properties Office
corpname,University of Michigan. Inter-House Assembly
corpname,University of Michigan. Inter-House Council
corpname,University of Michigan. Interfraternity Alumni Assembly
corpname,University of Michigan. Interfraternity Conference
corpname,University of Michigan. Interfraternity Council
corpname,University of Michigan. International Center
corpname,University of Michigan. Investment Office
corpname,University of Michigan. Judicial Council
corpname,University of Michigan. Junior Girls Play
corpname,University of Michigan. Junior Hop
corpname,University of Michigan. Junior Hop--1912
corpname,University of Michigan. Korean Studies Program
corpname,University of Michigan. Kresge Hearing Research Institute
corpname,University of Michigan. Laboratory of Vertebrate Biology
corpname,University of Michigan. Laing Student Committee
corpname,University of Michigan. Lantern Night
corpname,University of Michigan. Latina/o Studies Program
corpname,University of Michigan. Law Library
corpname,University of Michigan. Law School--Alumni
corpname,University of Michigan. Law School--Alumni and alumnae
corpname,"University of Michigan. Law School--Anniversaries, etc"
corpname,University of Michigan. Law School--Directories
corpname,University of Michigan. Law School. Class of 1900
corpname,University of Michigan. Law School. Class of 1926
corpname,University of Michigan. Law School. Class of 1928
corpname,University of Michigan. Lesbian-Gay Male Program Office
corpname,University of Michigan. Lesbian-Gay Male Programs Office
corpname,University of Michigan. Library
corpname,University of Michigan. Library Council
corpname,University of Michigan. Library Extension Service
corpname,University of Michigan. Library Science Student Organization
corpname,"University of Michigan. Library--Employees--Societies, etc"
corpname,University of Michigan. Library. Friends
corpname,University of Michigan. Life Sciences Initiative
corpname,University of Michigan. Life Sciences Institute
corpname,University of Michigan. Linguistic Institute
corpname,University of Michigan. Logic of Computers Group
corpname,University of Michigan. M-Pathways Project
corpname,University of Michigan. M. Quality Design Team
corpname,University of Michigan. Marching Band
corpname,University of Michigan. Marketing Communications
corpname,University of Michigan. Martha Cook building
corpname,"University of Michigan. Martin Luther King, Jr. Symposium Committee"
corpname,University of Michigan. Mathematical Psychology Program
corpname,University of Michigan. Matthaei Botanical Gardens
corpname,University of Michigan. Matthaei Botanical Gardens--Maps
corpname,University of Michigan. Matthaei Botanical Gardens. Adult Education Program
corpname,University of Michigan. Matthaei Botanical Gardens. Friends
corpname,University of Michigan. Media Resources Center
corpname,University of Michigan. Medical Alumni Association
corpname,University of Michigan. Medical Center
corpname,University of Michigan. Medical Center. Alumni Society
corpname,University of Michigan. Medical Library
corpname,University of Michigan. Medical School
corpname,University of Michigan. Medical School Diversity and Career Development Office
corpname,University of Michigan. Medical School Sesquicentennial Office
corpname,University of Michigan. Medical School--Alumni and alumnae
corpname,University of Michigan. Medical School--Faculty
corpname,University of Michigan. Medical School--History
corpname,University of Michigan. Medical School--Students
corpname,University of Michigan. Medical School. Class of 1919
corpname,University of Michigan. Medical School. Class of 1931
corpname,University of Michigan. Medical School. Class of 1934
corpname,University of Michigan. Medical School. Class of 1943
corpname,University of Michigan. Medical Scientist Training Program
corpname,University of Michigan. Medical-Surgical Nursing Area
corpname,University of Michigan. Men's Glee Club
corpname,University of Michigan. Mental Health Research Institute
corpname,University of Michigan. Michigan Engineering Television Network
corpname,University of Michigan. Michigan Ion Beam Laboratory
corpname,University of Michigan. Michigan Women's Athletic Association
corpname,University of Michigan. Michigras Committee
corpname,University of Michigan. Mineralogical Laboratory
corpname,University of Michigan. Mineralogy Laboratory
corpname,University of Michigan. Minority Counseling and Information
corpname,University of Michigan. Minority Engineering Program Office
corpname,University of Michigan. Minority Student Concerns Task Force
corpname,University of Michigan. Minority Student Services
corpname,University of Michigan. Minority Women's Task Force
corpname,University of Michigan. Molecular Medicine and Genetics Division
corpname,University of Michigan. Museum Practice Program
corpname,University of Michigan. Museum of Anthropology
corpname,University of Michigan. Museum of Art
corpname,University of Michigan. Museum of Art. Friends
corpname,University of Michigan. Museum of Paleontology
corpname,University of Michigan. Museum of Zoology
corpname,University of Michigan. Museums
corpname,University of Michigan. Music Library
corpname,University of Michigan. Musuem Practice Program
corpname,University of Michigan. Musuem of Art
corpname,University of Michigan. Native American Student Association
corpname,University of Michigan. Native American Studies Program
corpname,University of Michigan. Navy V-12 Program
corpname,University of Michigan. Neuropsychiatric Institute
corpname,University of Michigan. Neuroscience Program
corpname,University of Michigan. New England Literature Program
corpname,University of Michigan. News Service
corpname,University of Michigan. News and Information Services
corpname,University of Michigan. North Campus
corpname,University of Michigan. North Campus Planning Committee
corpname,University of Michigan. Nursing History Society
corpname,University of Michigan. Observatory
corpname,University of Michigan. Occupational Education Program
corpname,University of Michigan. Ocean Engineering Laboratory
corpname,University of Michigan. Off-Campus Housing Bureau
corpname,University of Michigan. Off-Campus Housing Program
corpname,University of Michigan. Office for the Study of Automotive Transportation
corpname,University of Michigan. Office of Academic Multicultural Initiatives
corpname,University of Michigan. Office of Academic Planning and Analysis
corpname,University of Michigan. Office of Administrative Systems
corpname,University of Michigan. Office of Biomedical Research
corpname,University of Michigan. Office of Budgets and Planning
corpname,University of Michigan. Office of Community Service Learning
corpname,University of Michigan. Office of Disabled Student Services
corpname,University of Michigan. Office of Ethics and Religion
corpname,University of Michigan. Office of Faculty and Staff Statistics
corpname,University of Michigan. Office of Financial Aid
corpname,University of Michigan. Office of Financial Analysis and Cost Reimbursement
corpname,University of Michigan. Office of Graduate Minority Affairs
corpname,University of Michigan. Office of Human Resources and Affirmative Action
corpname,University of Michigan. Office of Instructional Technology
corpname,University of Michigan. Office of International Academic Affairs
corpname,University of Michigan. Office of International Programs
corpname,University of Michigan. Office of Lesbian Gay Bisexual and Transgender Affairs
corpname,University of Michigan. Office of Medical Development and Alumni Relations
corpname,University of Michigan. Office of Medical Education
corpname,University of Michigan. Office of Minority Affairs
corpname,University of Michigan. Office of Multi-Ethnic Student Affairs
corpname,University of Michigan. Office of New Student Programs
corpname,University of Michigan. Office of Orientation
corpname,University of Michigan. Office of Registration and Records
corpname,University of Michigan. Office of Religious Affairs
corpname,University of Michigan. Office of Research Administration
corpname,University of Michigan. Office of Student Affairs
corpname,University of Michigan. Office of Student Community Relations
corpname,University of Michigan. Office of Student Conflict Resolution
corpname,University of Michigan. Office of Student Services
corpname,University of Michigan. Office of Technology Transfer
corpname,University of Michigan. Office of Undergraduate Admissions
corpname,University of Michigan. Office of University Audits
corpname,University of Michigan. Office of University Housing
corpname,University of Michigan. Office of University Relations and Development
corpname,University of Michigan. Office of the Associate Vice President for Facilities and Operations
corpname,University of Michigan. Office of the Registrar
corpname,University of Michigan. Office of the Vice-President for Research
corpname,University of Michigan. Opportunity Award Program
corpname,University of Michigan. Opportunity Program
corpname,University of Michigan. Oratorical Association
corpname,University of Michigan. Orchestra
corpname,University of Michigan. Osher Lifelong Learning Institute
corpname,University of Michigan. Panhellenic Association
corpname,University of Michigan. Parking and Transportation Services
corpname,University of Michigan. Parkview Rehabilitation Unit
corpname,University of Michigan. Pasteur Institute
corpname,University of Michigan. Pathology Laboratories
corpname,University of Michigan. Peace Corps Office
corpname,University of Michigan. Pediatric Nurse Practitioner Program
corpname,University of Michigan. Personnel Office
corpname,University of Michigan. Pharmacy Advancement Program
corpname,University of Michigan. Pilot Program
corpname,University of Michigan. Pilot Program/College Community Program
corpname,University of Michigan. Planning Committee for the Merger
corpname,University of Michigan. Planning Committee on the Merger
corpname,University of Michigan. Plant Dept
corpname,University of Michigan. Plant Extension Services
corpname,University of Michigan. Plant Operations
corpname,University of Michigan. Plant Operations Division
corpname,University of Michigan. Plasma Engineering Laboratory
corpname,University of Michigan. Play Production
corpname,University of Michigan. Poliomyelitis Vaccine Evaluation Center
corpname,University of Michigan. Population Studies Center
corpname,University of Michigan. Presbyterian Corporation
corpname,University of Michigan. President
corpname,University of Michigan. Press
corpname,University of Michigan. Professional Theatre Program
corpname,University of Michigan. Program Evaluation Committee
corpname,University of Michigan. Program for Educational Opportunity
corpname,University of Michigan. Program for Inter-institutional Collaboration in Area Studies
corpname,University of Michigan. Program in Adult and Continuing Education
corpname,University of Michigan. Program in American Culture
corpname,University of Michigan. Program in Comparative Studies of Social Transformations
corpname,University of Michigan. Program in Film and Video Studies
corpname,University of Michigan. Program in Hospital Administration
corpname,University of Michigan. Program in Human Values in Medicine
corpname,University of Michigan. Program in International Business
corpname,University of Michigan. Program in Protein Structure and Design
corpname,University of Michigan. Program in Public Health Nursing
corpname,University of Michigan. Program of Nurse Anesthesia
corpname,University of Michigan. Program on Studies in Religion
corpname,University of Michigan. Programs for Educational Opportunity
corpname,University of Michigan. Project for the Fair Administration of Student Discipline
corpname,University of Michigan. Project on Asian Studies in Education
corpname,University of Michigan. Provost
corpname,University of Michigan. Provost and Executive Vice-President for Academic Affairs
corpname,University of Michigan. Psychiatric-Mental Health Nursing Area
corpname,University of Michigan. Psychological Clinic
corpname,University of Michigan. Public Service Intern Program
corpname,University of Michigan. Public Utility Executive Program
corpname,University of Michigan. Radiation Laboratory
corpname,University of Michigan. Radiocarbon Laboratory
corpname,University of Michigan. Replacement Hospital Project
corpname,University of Michigan. Reproductive Sciences Program
corpname,University of Michigan. Research Center for Group Dynamics
corpname,University of Michigan. Research Club
corpname,University of Michigan. Residence Hall Libraries
corpname,University of Michigan. Residential College
corpname,University of Michigan. Residential College Players
corpname,University of Michigan. Residential College Writers Group
corpname,University of Michigan. Ross School of Business
corpname,University of Michigan. Ross School of Business. Division of Research
corpname,University of Michigan. School of Art
corpname,University of Michigan. School of Art & Design
corpname,University of Michigan. School of Art and Design
corpname,University of Michigan. School of Business Administration
corpname,University of Michigan. School of Business Administration--Faculty
corpname,University of Michigan. School of Business Administration. Class of 1926
corpname,University of Michigan. School of Business Administration. Class of 1928
corpname,University of Michigan. School of Dentistry
corpname,University of Michigan. School of Dentistry. Dept. of Educational Resources
corpname,University of Michigan. School of Dentistry. Dept. of Oral Biology
corpname,University of Michigan. School of Dentistry. Dept. of Oral Diagnosis
corpname,University of Michigan. School of Dentistry. Dept. of Oral Surgery
corpname,University of Michigan. School of Education
corpname,University of Michigan. School of Education. Class of 1924
corpname,University of Michigan. School of Information
corpname,University of Michigan. School of Information and Library Studies
corpname,University of Michigan. School of Kinesiology
corpname,University of Michigan. School of Library Science
corpname,University of Michigan. School of Music
corpname,"University of Michigan. School of Music, Theatre & Dance"
corpname,University of Michigan. School of Natural Resources
corpname,University of Michigan. School of Natural Resources and Environment
corpname,University of Michigan. School of Natural Resources--Faculty
corpname,University of Michigan. School of Nursing
corpname,University of Michigan. School of Nursing. Alumni Association
corpname,University of Michigan. School of Nursing. Class of 1912
corpname,University of Michigan. School of Public Health
corpname,University of Michigan. School of Public Policy
corpname,University of Michigan. School of Social Work
corpname,University of Michigan. Scientific Association
corpname,University of Michigan. Scientific Club
corpname,University of Michigan. Secretary
corpname,University of Michigan. Section of Neurosurgery
corpname,University of Michigan. Section of Speech and Hearing Sciences
corpname,University of Michigan. Section of Thoracic Surgery
corpname,University of Michigan. Semicentennial Celebration
corpname,University of Michigan. Senate
corpname,University of Michigan. Senate Council
corpname,University of Michigan. Senate. Advisory Committee on University Affairs
corpname,University of Michigan. Senior Swingout
corpname,University of Michigan. Services for Students with Disabilities
corpname,University of Michigan. Sesquicentennial Celebration
corpname,University of Michigan. Sesquicentennial Office
corpname,University of Michigan. Society of Alumni
corpname,University of Michigan. Solar Car Team
corpname,University of Michigan. Solid State Electronics Laboratory
corpname,University of Michigan. South African Initiative Office
corpname,University of Michigan. Space Physics Research Laboratory
corpname,University of Michigan. Spring Games--1924
corpname,University of Michigan. Spring Weekend Committee
corpname,University of Michigan. Staff Compensation Review Task Force
corpname,University of Michigan. State of the University address
corpname,University of Michigan. Statistical Research Laboratory
corpname,University of Michigan. Steering Committee for the Development of Academic Opportunities
corpname,University of Michigan. Student Activities and Leadership Office
corpname,University of Michigan. Student Council
corpname,University of Michigan. Student Government Council
corpname,University of Michigan. Student Legal Services
corpname,University of Michigan. Student Legislature
corpname,University of Michigan. Student Organization Development Center
corpname,University of Michigan. Student Organization and Activities Program
corpname,University of Michigan. Student Religious Association
corpname,University of Michigan. Student Senate
corpname,University of Michigan. Study Committee on the Status of Lesbians and Gay Men
corpname,University of Michigan. Subcommittee on Human Use of Radioisotopes
corpname,University of Michigan. Substance Abuse Center
corpname,University of Michigan. Summer Session
corpname,University of Michigan. Summer Session on International Law
corpname,University of Michigan. Summer Session. Symposium in Theoretical Physics
corpname,University of Michigan. Survey Research
corpname,University of Michigan. Survey Research Center
corpname,University of Michigan. Symphony Band
corpname,University of Michigan. Symphony Orchestra--1943
corpname,University of Michigan. Task Force on Alcohol and Other Drugs
corpname,University of Michigan. Task Force on Climate Issues
corpname,University of Michigan. Task Force on Sexual Orientation
corpname,University of Michigan. Task Force on Violence Against Women
corpname,University of Michigan. Telecommunication Systems
corpname,University of Michigan. Telephone Communications Center
corpname,University of Michigan. Television Center
corpname,University of Michigan. Transplant and Health Policy Center
corpname,University of Michigan. Transportation Research Institute
corpname,University of Michigan. Transportation Services
corpname,University of Michigan. Treasurer
corpname,University of Michigan. Turner Geriatric Center
corpname,University of Michigan. Tutorial and Cultural Relations Project
corpname,University of Michigan. U-Move Office
corpname,University of Michigan. Undergraduate Library
corpname,University of Michigan. Unit for Laboratory Animal Medicine
corpname,University of Michigan. University Architect's Office
corpname,University of Michigan. University College
corpname,University of Michigan. University Committee on Computer Policy and Utilization
corpname,University of Michigan. University Committee on the Use and Care of Animals
corpname,University of Michigan. University Council
corpname,University of Michigan. University Health Service
corpname,University of Michigan. University Herbarium
corpname,University of Michigan. University Hospital
corpname,University of Michigan. University Information Systems and User Services
corpname,University of Michigan. University Mail Service
corpname,University of Michigan. University Museum
corpname,University of Michigan. University Musical Society
corpname,University of Michigan. University Planner's Office
corpname,University of Michigan. University Publications
corpname,University of Michigan. University School
corpname,University of Michigan. University Union Relations Advisory Committee
corpname,University of Michigan. University Unions. Graphic Design Office
corpname,University of Michigan. University and Development Events
corpname,University of Michigan. Vice President and Secretary
corpname,University of Michigan. Vice Provost for Academic and Multicultural Affairs
corpname,University of Michigan. Vice Provost for Minority Affairs
corpname,University of Michigan. Vice-President and Chief Financial Officer
corpname,University of Michigan. Vice-President and Dean of Faculties
corpname,University of Michigan. Vice-President for Academic Affairs
corpname,University of Michigan. Vice-President for Communications
corpname,University of Michigan. Vice-President for Development
corpname,University of Michigan. Vice-President for Development and Communication
corpname,University of Michigan. Vice-President for Development and University Relations
corpname,University of Michigan. Vice-President for Government Relations
corpname,University of Michigan. Vice-President for Research
corpname,University of Michigan. Vice-President for State Relations and Planning
corpname,University of Michigan. Vice-President for Student Affairs
corpname,University of Michigan. Vice-President for Student Services
corpname,University of Michigan. Vice-President for University Relations
corpname,University of Michigan. Vice-Provost for Information Technology
corpname,University of Michigan. Vocational Education Dept
corpname,University of Michigan. W. K. Kellogg Eye Center
corpname,University of Michigan. War Board
corpname,University of Michigan. War Seminar
corpname,University of Michigan. War historian
corpname,University of Michigan. Washington Summer Intern Program
corpname,University of Michigan. Wildland Management Center
corpname,University of Michigan. Willow Run Laboratories
corpname,University of Michigan. Women in Engineering Office
corpname,University of Michigan. Women in Science Program
corpname,University of Michigan. Women in Science and Engineering Program
corpname,University of Michigan. Women of Color Task Force
corpname,University of Michigan. Women's Advocate Office
corpname,University of Michigan. Women's Athletic Association
corpname,University of Michigan. Women's Athletics
corpname,University of Michigan. Women's Glee Club
corpname,University of Michigan. Women's League
corpname,University of Michigan. Women's Studies Program
corpname,University of Michigan. Zoological Laboratory
corpname,University of Michigan. t State of the university address
corpname,University of Michigan. |b College of Architecture and Urban Planning
corpname,University of Michigan. |b Graduate Seminar in Museum Practice
corpname,University of Michigan. |b Transplant and Health Policy Center
corpname,University of Miciagn--Funds and scholarships
corpname,University of Micigan--Buildings
corpname,University of Minnesota
corpname,University of Missouri
corpname,University of Nashville
corpname,University of New Mexico. President
corpname,University of Notre Dame
corpname,University of Puerto Rico
corpname,University of Vermont
corpname,University of Washington
corpname,University of Wisconsin
corpname,University of Wisconsin--Milwaukee--Faculty
corpname,University of Wisconsin--Students
corpname,University of the Philippines
corpname,University of the Philippines--Faculty
corpname,Universität Leipzig
corpname,Universität München
corpname,Upjohn Company
corpname,Upper Peninsula Development Bureau
corpname,Urban League of Greater Muskegon
corpname,Urban Options (Organization)
corpname,Urbations (Musical group)
corpname,Vacationland (Ferry)
corpname,"Vail House (Ann Arbor, Mich.)"
corpname,"Van Brunt and Howe (Boston, Mass.)"
corpname,Vanderbilt University
corpname,Velvet Underground (Musical group)
corpname,Venturi Scott Brown and Associates
corpname,Vera Baits Houses (University of Michigan)
corpname,"Vernor's, Inc"
corpname,Veteran Monument Commission of Michigan
corpname,"Veterans Administration Hospital (Ann Arbor, Mich.)"
corpname,Veterans of Foreign Wars of the United States
corpname,"Veterans of Foreign Wars of the United States. Gordon R. Bennett Post 1452 (Clio, Mich.)"
corpname,Victor C. Vaughan House (University of Michigan)
corpname,Victory (Freighter)
corpname,"Victory-Trinity Lutheran Church (Ludington, Mich.)"
corpname,Vietnam Monument Commission of Michigan
corpname,Vietnam Summer (Organization)
corpname,"Vietnam Veterans of America, Inc"
corpname,"Vietnam Veterans of America, Inc. Chapter 9 (Detroit, Mich.)"
corpname,Vigilantes (Organization)
corpname,Visiting Nurse Agency of Ypsilanti
corpname,Visiting Nurse Association of Ann Arbor
corpname,Visiting Nurse Association of Huron Valley
corpname,Vivisection Investigation League
corpname,"Vogel's & Wurster's (Chelsea, Mich.)"
corpname,"Voght House (Ann Arbor, Mich.)"
corpname,Voice Political Party
corpname,"Volney Chapin House (Ann Arbor, Mich.)"
corpname,Vulcans (University of Michigan)
corpname,W. E. Upjohn Institute for Employment Research
corpname,W. K. Kellogg Foundation
corpname,W. K. Kellogg Foundation Institute
corpname,W.A. Paterson Company--Catalogs
corpname,W.C. Gilman & Co
corpname,"WCBN (Radio station : Ann Arbor, Mich.)"
corpname,"WCHB (Radio station : Inkster, Mich.)"
corpname,"WGN (Radio station : Chicago, Ill.)"
corpname,"WGN (Television station : Chicago, Ill.)"
corpname,"WJJX (Radio station : Ann Arbor, Mich.)"
corpname,"WJR (Radio station : Detroit, Mich.)"
corpname,"WLEW (Radio station : Bad Axe, Mich.)"
corpname,"WPAG (Radio station : Ann Arbor, Mich.)"
corpname,"WPAG-TV (Television station : Ann Arbor, Mich.)"
corpname,"WRCN (Radio station : Ann Arbor, Mich.)"
corpname,"WSAM (Radio station : Saginaw, Mich.)"
corpname,"WUOM (Radio station : Ann Arbor, Mich.)"
corpname,"WUOM (Radio station : Ann Arbor, Mich.)--Anniversaries, etc"
corpname,"WUOM (Radio station : Ann Arbor, Mich.)--History"
corpname,"WVGR (Radio station : Grand Rapids, Mich.)"
