pacoszch.xml,/ead/archdesc/dsc/c01[2]/c02[6]/c03[13]/did/unittitle,"""On the Propensity of the Humans Species to Repeat Error,"" ""A Message from the Past for the Present,"" reprinted from This Is Not a Place to sing, West End Press, 1987 appeared in Beyond Lament, Poets of the World Bearing Witness to the Holocaust, edited by Marguerite M. Striar, Northwestern University Press, Evanston, Illinois 1998",11,move_and_calcify
michbell.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[27]/did/unittitle,"Drop wires 1944-1945, 1960, 1966 (include negatives)",21,move_and_calcify
dsigmad.xml,/ead/archdesc/dsc/c01[3]/c02[1]/c03[1]/did/unittitle,Supreme Chapter: Minutes 1884-1898 and history written by L.L. Davis in 1927,29,move_and_calcify
stthomel.xml,/ead/archdesc/dsc/c01[2]/c02[11]/did/unittitle,"Pastoral Installations: John W. Ribar 1965 Daniel Lloyd Mattson, 1969 John G. Riske, 1985, and John Kayser, 1995; Richard W.T. Bierlein Obituary and Funeral Service, 1962 and John W. Ribar Resignation, 1968",16,move_and_calcify
stthomel.xml,/ead/archdesc/dsc/c01[1]/c02[7]/did/unittitle,"Newspaper Clippings 1874, 1959, 1973, 1992 (150th Anniversary), Undated",85,move_and_calcify
stthomel.xml,/ead/archdesc/dsc/c01[1]/c02[2]/did/unittitle,"Confirmands 1869-1920 (not inclusive) and Membership List, 1994",74,move_and_calcify
upclansi.xml,/ead/archdesc/dsc/c01[4]/c02[2]/did/unittitle,"History 1920 and background information, 1960",40,move_and_calcify
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[106]/c03[3]/c04[2]/c05[2]/did/unittitle,"Elevation, Sections and Details of Lattice Work (2) 5/12/1913; revised 5/17/1933",20,move_and_calcify
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[106]/did/unittitle,"James Couzens Farm Residence, Wabeek Farm, Birmingham, Michigan 1910-1913, 1920, 1923 &amp; 1935 Job Nos. 482, 482-B, C, D, H, J &amp; K",22,move_and_calcify
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[77]/did/unittitle,"James C. Couzens Residence, Second and Longfellow Avenues, Detroit, Michigan 6/12/1909, 6/12/1909, 1922, Job No. 411 &amp; 411-C",13,move_and_calcify
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[65]/did/unittitle,"William L. Clements Residence, Bay City, Michigan 1908-1909, 1924, Job No. 362 and 362-D",15,move_and_calcify
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[60]/did/unittitle,"Grace Hospital Nurses Home, Detroit, Michigan 1898, 1910, 1914, 1915, Job Nos. 73 and 73-A, B &amp; C",12,move_and_calcify
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[58]/did/unittitle,"Henry B. Joy Residence (""Fairacres""), Grosse Pointe, Michigan 1908-1909, 1914-1915, 1926, 1928, Job No. 368 and 368-A, F, G, J, L, M &amp; N",13,move_and_calcify
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[48]/did/unittitle,"Hill Memorial Hall (Hill Auditorium), University of Michigan, Ann Arbor 1911-1913, 1924, Job No. 494",11,move_and_calcify
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[37]/did/unittitle,"Senator James C. Couzens Residence, Bloomfield Hills, Michigan 1926-1927, 1938, 1940, Job No. 1335 &amp; 1335-B",13,move_and_calcify
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[22]/did/unittitle,"Library Building, University of Michigan, Ann Arbor 1916-1917, 1949, 1969, 1972, 1977, Jobs No. 663 &amp; 663-A-E",60,move_and_calcify
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[21]/did/unittitle,"Detroit Trust Company, Detroit, Michigan 1914-1915, 1926, Job No. 637 &amp; 637-F",11,move_and_calcify
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[10]/did/unittitle,"Albert Kahn Residence, Detroit, Michigan 1906, 1921-1928, Job No. 293 and 293-E, F &amp; G",15,move_and_calcify
jarocki.xml,/ead/archdesc/dsc/c01[1]/c02[1]/did/unittitle,"Governor Frank Murphy shaking hands with Hamtramck mayor Rudolph Tenerowicz 1937; President Harry S. Truman campaigning with Mayor Stephen Skrzycki, 1948",11,move_and_calcify
ophthal.xml,/ead/archdesc/dsc/c01[2]/c02[1]/c03[1]/c04[10]/did/unittitle,1987 (includes summaries and highlights from 1967 1971-1986),20,move_and_calcify
archcoll.xml,/ead/archdesc/dsc/c01[11]/c02[2]/c03[3]/c04[7]/c05[2]/did/unittitle,"Architectural Renderings: 1893 World's Columbian Exposition, 1993-1994 (work by students of Professor Emeritus Herbert W. Johe)",100,move_and_calcify
